title,content,nro_licitacion,tipo_variable,llm_response
componente de asfalto ejecutados dentro del tramo a certificar.
Valor mínimo: 65 %. En este caso, se certificará el 50% del valor los rubros con componente de
asfalto ejecutados dentro del tramo a certificar.
Para valores intermedios a éstos, el porcentaje de certificación se obtendrá por interpolación
lineal entre dichos valores.
Para valores de estabilidad remanente menores a 65 %, no se certificará rubro alguno con
componente de asfalto ejecutado dentro del tramo a certificar y corerá por cuenta del
Contratista la reparación de los trabajos efectuados en esas condiciones.
Estas sanciones se aplicarán independientemente de otras previstas en este numeral y que también
afecta el monto de los trabajos a certificar.
MÉTODO DE MEDICIÓN
El ítem CARPETA CON Hº ASFÁLTICO EN CALIENTE - TASA 120 Kg/m2 se medirá en toneladas (tn). El
mismo será verificado por el Fiscal de Obra según lo indicado en el Formulario de la Propuesta y
medido de acuerdo al material pesado en la planta que deberá estar de acuerdo con la densidad
lograda, el espesor medio y la superficie determinada por el Fiscal de Obra. Está indicada en los ítems
1.3.8 y 4.3.1 de la Planila de Oferta.
FORMA DE PAGO
El ítem CARPETA CON Hº ASFÁLTICO EN CALIENTE - TASA 120 Kg/m2, se pagará de acuerdo al precio
establecido en el Formulario de la Propuesta. Este precio será en compensación total por la provisión
y transporte de materiales, mano de obra, equipo y todas las operaciones constructivas requeridas
para la corecta ejecución de los trabajos.
El precio unitario deberá cubrir todos los costos de limpieza previa que requiera la superficie, la
carga, transporte, descarga y acopio del material proveniente de la ejecución del ítem; la reparación a
19. FRESADO DE satisfación de todos los elementos que hayan sido afectados por la ejecución de los trabajos; la
DESCRIPCIÓN
PAVIMENTO señalización preventiva y el ordenamiento del tránsito público durante el lapso de ejecución de los
ASFÁLTICO trabajos y, en ge neral, todo costo relacionado con la corecta ejecución del rubro.
Consiste en las operaciones necesarias para efectuar la remoción de un cierto espesor de la carpeta
asfáltica, mediante la operación de fresado mecánico y el posterior transporte del material extraído
hasta el local de la Direción de Vialidad (Planta Asfáltica) de la Municipalidad de Asunción ubicado
en la Av. Artigas y Playa.
El objetivo de estos trabajos consiste en recuperar de esta forma las condiciones de confort y
seguridad que brindan las superficies de las calzadas, afectadas por distintos tipos de falas. Tal
aptitud se refiere a la lisura superficial, vinculada al confort de marcha y la adecuada resistencia al
deslizamiento, relacionada con la seguridad del tránsito.
PROCEDIMIENTOS DE FRESADO
El fresado se efectuará en los lugares indicados por el Fiscal de Obra, en el espesor requerido, a fin de
86/148
prover una superficie uniforme para la posterior pavimentación con hormigón hidráulico.
La temperatura de la capa asfáltica a fresar estará comprendida entre cinco (5) y cuarenta y cinco (45)
grados centígrados. La temperatura de la capa a fresar se determinará en los 0,05 m superiores, cada
dos horas, cuando la misma se encuentre próxima a los extremos antes señalados.
Se evitará efectuar trabajos de fresado en superficies cubiertas por agua, salvo que éstas sean de
pequeña extensión.
EQUIPOS
El Contratista deberá disponer en obra de equipos ambuloperantes de fresado mecánico, en
perfectas condiciones de uso, que permitan los distintos anchos de corte. Si durante el transcurso de
los trabajos el Fiscal de Obra observa deficiencias o mal funcionamiento de la máquina, ordenará su
inmediata reparación o remplazo.
No se autorizará el empleo de equipos que produzcan vibraciones u otras aciones de magnitud tal
que puedan comprometer al resto de la estructura del pavimento y a las instalaciones y edificaciones
próximas a las zonas de trabajo
El Contratista dispondrá, en el lugar de los trabajos, de equipos mecánicos y elementos manuales de
limpieza de la superficie a fresar que permitan una remoción de todo material suelto en forma
inmediata del lugar de trabajo.
Cuando las condiciones de operación del equipo de fresado se vean impedidas o se evidencien
dificultades operativas insalvables, el Fiscal de Obra podrá autorizar el empleo de otros medios
mecánicos o manuales para efectuar demoliciones de sectores del pavimento, constituido o no por
mezcla asfáltica, tales como los próximos a cordones, bocas de registro, sumideros, baches
integrados por materiales diferentes a los que son objeto del fresado, etc.
No podrán utilizarse, para el transporte del material producto del fresado, unidades de dimensiones
tales que impidan su pesaje en la balanza que se ordene utilizar para la medición del ítem.
El Fiscal de Obra podrá exigir al Contratista la ejecución de tramos de prueba como condición previa
a la aprobación de incorporación a la obra, de los equipos propuestos por el Contratista.
El Contratista deberá disponer en obra de los equipos de barido con los mecanismos de aspiración
de polvo y partículas sueltas de la superficie de la calzada. Este equipamiento formará parte
integrante del conjunto de elementos que acompañan a las tareas de fresado.
CONDICIONES DE LA SUPERFICIE FRESADA
El fresado del pavimento deberá proporcionar una superficie nivelada de textura rugosa, no
fracturada y sin resaltos, considerándose de este modo a aquelos en que la diferencia de nivel
relativo excede de 0,01 m. Se eliminarán los resaltos entre franjas de fresado y en las transiciones
motivadas por la aplicación de otros procedimientos de demolición del pavimento, estas tareas se
efectuarán preferentemente por fresado u otro medio autorizado por el Fiscal de Obra. Cuando se
observen deformaciones, arancamientos o defectos de la superficie que excedan las tolerancias
establecidas, el Contratista deberá repararlo a satisfación de el Fiscal de Obra a su cargo.
La superficie fresada deberá quedar completamente libre de restos de material suelto provenientes
del material extraído. Debe evitarse que el tránsito que circule sobre dichos restos provoque el
aglutinamiento de los mismos, dificultando su remoción y limitando la adherencia con posteriores
capas asfálticas. A tales efectos, el Contratista arbitrará los medios para limitar al máximo posible la
87/148
circulación del tránsito de obra sobre superficies fresadas no limpias.
En los casos en que se decida liberar al tránsito antes de reponer la capa de rodamiento, deberán
suavizarse los resaltos de hasta 0,03 m en sentido transversal y hasta 0,05 m en sentido longitudinal,
en ambos casos respecto a la circulación vehicular. A tales efectos, el Contratista deberá producir las
transiciones mediante adecuado trabajo mecánico sobre el resalto o bien mediante el empleo de
mezcla asfáltica. En este último caso, el Fiscal de Obra podrá ordenar su remoción previa a la
ejecución de la capa de rodamiento definitiva. No se permitirá el librado al tránsito sin previa
autorización de el Fiscal de Obra.
MÉTODO DE MEDICIÓN
La unidad de medida del fresado del pavimento asfáltico será por tonelada (tn) de material adecuado
extraído, de acuerdo con las exigencias de esta especificación y las dimensiones y cotas ordenadas
por el Fiscal de Obra. Está indicado en el ítem 2.1.3 de la Planila de Oferta.
Cada unidad de transporte cargada con el material resultante del fresado de la carpeta bituminosa,
será pesada en el local de la Direción de Vialidad (Planta Asfáltica) de la Municipalidad de Asunción.
El Fiscal de Obra entregará al conductor en el lugar de pesaje un comprobante en original y duplicado
y conservará un triplicado para su contralor. A la vez el conductor entregará el original del
comprobante al personal de el Fiscal de Obra que se halare en el lugar de fresado y le hará visar el
duplicado, que será el único documento de que dispondrá el Contratista para reclamar el pago del
material extraído en obra. Los comprobantes que entregará el Fiscal de Obra deberán ser extendidos
en libretas triplicadas impresas, con numeración corelativa, según modelo que presente el
Contratista y sea aprobado por el Fiscal de Obra. Cada comprobante levará escrito el número de
orden de carga, su peso, la identificación del vehículo de transporte, fecha y hora de expedición. El
original deberá ser extendido en tinta y las copias con carbónico, no admitiéndose enmiendas ni
tachaduras. Al final de cada jornada de trabajo, en un libro de hojas fijas y numeradas
corelativamente, las que serán rubricadas por el Contratista y el Fiscal de Obra, se asentarán todos
los comprobantes emitidos en orden corelativo, con todos los datos de los comprobantes. El Fiscal
de Obra certificará y aplicará multas y descuentos corespondientes de acuerdo con las anotaciones
asentadas en el libro.
El Contratista deberá conservar todos los comprobantes, hasta la recepción provisional de la obra.
Todos los erores que se cometan en los comprobantes o en el libro citado, deberán ser salvados al
pie de la hoja corespondiente, en el momento de su asiento.
FORMA DE PAGO
El pago del fresado del pavimento asfáltico, se hará al precio unitario establecido en el contrato para
el ítem FRESADO DE PAVIMENTO ASFÁLTICO, por toda obra ejecutada de acuerdo con esta
especificación y a satisfación plena del Fiscal de Obra.
Dicho precio será compensación total por las operaciones de fresado para la reconstrución de la
capa de rodamiento en el espesor ordenado por el Fiscal de Obra, la carga, retiro de material fresado
y el transporte hasta el local de la Direción de Vialidad (Planta Asfáltica) de la Municipalidad de
Asunción, la descarga y acondicionamiento del producto del fresado; por la preparación de la
superficie, la provisión de mano de obra, equipos y heramientas; por la señalización, medidas de
seguridad, construción y mantenimiento de caminos y veredas auxiliares de desvío y por toda otra
tarea o insumo necesario para completar los trabajos en la forma especificada y ordenada por el
Fiscal de Obra que no reciba pago directo en otro ítem del Contrato.
8/148
20. SEÑALIZACIÓN
DESCRIPCIÓN Y ALCANCE
HORIZONTAL
Esta Seción se refiere a la demarcación de pavimento con recubrimientos termoplásticos
reflectantes aplicados en caliente que se emplean para la demarcación de pavimentos viales o
urbanos, sujetos a intenso tráfico de personas y vehículos. Estos materiales tienen ya adicionada una
cantidad de microesferas de vidrio, sobre la que luego se siembra (drop-on) una segunda fración de
esferas reflectantes.
El material termoplástico reflectivo de aplicación en caliente para la demarcación horizontal aplicado
por extrusión, consiste en las franjas y otras marcas gráficas, por medio de una zapata en un espesor
neto de 3m.
Se definen los siguientes criterios a ser adoptados para la demarcación de líneas y figuras en los
pavimentos:
Las líneas continuas en el eje central serán de color amarilo. El ancho de las líneas
intermitentes del eje central será de 15 cm y en el caso de las líneas continuas doble o líneas
continuas con otra intermitente en el eje central, el ancho será de 10 cm.
